Year,Accounting Controversies,Adj_Close,Adj_High,Adj_Low,Adj_Open,Adj_Volume,Agrochemical 5 % Revenue,Agrochemical Products,Alcohol,Animal Testing,Animal Testing Cosmetics,Animal Testing Reduction,Announced Layoffs To Total Employees,Anti Takeover Devices Above Two,Anti-Competition Controversies Count,Anti-Personal Landmines,Anti-competition Controversies,Armaments,Audit Board Committee,Audit Committee Expertise,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee NonExecutive Members,Biodiversity Impact Reduction,Board Attendance,Board Background and Skills,Board Functions Policy,"Board Gender Diversity, Percent",Board Individual Reelection,Board Member Affiliations,Board Member Term Duration,Board Size,Board Size More Ten Less Eight,"Board Specific Skills, Percent",Board Structure Policy,"Bribery, Corruption and Fraud Controversies",CEO Compensation Link to TSR,CEO-Chairman Separation,CSR Strategy Score,CSR Sustainability Committee,CSR Sustainability External Audit,CSR Sustainability Reporting,Chairman is ex-CEO,Climate Change Commercial Risks Opportunities,Close,Cluster Bombs,Community Score,Compensation Board Committee,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Compensation Improvement Tools,Consumer Complaints Controversies,Contraceptives,Corporate Governance Board Committee,Corporate Responsibility Awards,Crisis Management Systems,Date,Day Care Services,Director Election Majority Requirement,Diseases of the Developing World,Dividend,Dual Class Stock,ESG Controversies Score,ESG Period Last Update Date,Earnings Restatement,Eco-Design Products,Embryonic Stem Cell Research,Emissions Score,Emissions Trading,Employee Engagement Voluntary Work,Employees Health & Safety OHSAS 18001,Employees Health & Safety Team,Env Supply Chain Partnership Termination,Environment Management Team,Environment Management Training,Environment Pillar Score,Environmental Assets Under Mgt,Environmental Controversies,Environmental Expenditures Investments,Environmental Investments Initiatives,Environmental Materials Sourcing,Environmental Partnerships,Environmental Products,Environmental Project Financing,Environmental Restoration Initiatives,Environmental Supply Chain Management,Equal Voting Rights,Equator Principles,Ethical Trading Initiative ETI,Executive Compensation Controversies,Executive Compensation LT Objectives,Executive Compensation Policy,Executive Individual Compensation,"Executive Members Gender Diversity, Percent",External Consultants,Extractive Industries Transparency Initiative,Flexible Working Hours,Fundamental Human Rights ILO UN,GMO Products,GRI Report Guidelines,Gambling,Global Compact Signatory,Governance Pillar Score,Green Buildings,HIV-AIDS Program,Health & Safety Policy,Health & Safety Training,Healthy Food or Products,High,Human Rights Breaches Contractor,Human Rights Contractor,Human Rights Policy,Human Rights Score,Hybrid Vehicles,ISO 14000 or EMS,ISO 9000,Improvement Tools Business Ethics,Independent Board Members,Innovation Score,Insider Dealings Controversies,Instrument,Integrated Strategy in MD&A,Internal Audit Department Reporting,Internal Promotion,Labeled Wood,Land Environmental Impact Reduction,Low,Management Departures,Management Score,Management Training,Minimum Number of Shares to Vote,NOx and SOx Emissions Reduction,Noise Reduction,Nomination Board Committee,Nomination Committee Mgt Independence,Non-Executive Board Members,Nuclear,OECD Guidelines for Multinational Enterprises,Obesity Risk,Open,Organic Products Initiatives,Particulate Matter Emissions Reduction,Period End Date,Policy Board Diversity,Policy Board Experience,Policy Board Independence,Policy Board Size,Policy Bribery and Corruption,Policy Business Ethics,Policy Career Development,Policy Child Labor,Policy Community Involvement,Policy Customer Health & Safety,Policy Data Privacy,Policy Diversity and Opportunity,Policy Emissions,Policy Employee Health & Safety,Policy Energy Efficiency,Policy Environmental Supply Chain,Policy Equal Voting Right,Policy Executive Compensation ESG Performance,Policy Executive Compensation Performance,Policy Executive Retention,Policy Fair Competition,Policy Fair Trade,Policy Forced Labor,Policy Freedom of Association,Policy Human Rights,Policy Responsible Marketing,Policy Shareholder Engagement,Policy Skills Training,Policy Supply Chain Health & Safety,Policy Sustainable Packaging,Policy Water Efficiency,Pornography,Product Access Low Price,Product Environmental Responsible Use,Product Impact Minimization,Product Quality Controversies,Product Recall,Product Responsibility Monitoring,Product Responsibility Score,Product Sales at Discount to Emerging Markets,Profit Warnings,Public Availability Corporate Statutes,Quality Mgt Systems,Renewable Energy Use,Renewable/Clean Energy Products,Resource Reduction Policy,Resource Reduction Targets,Resource Use Score,Retailing Responsibility,Shareholder Rights Policy,Shareholders Approval Stock Compensation Plan,Shareholders Score,Shareholders Vote on Executive Pay,Six Sigma and Quality Mgt Systems,Social Pillar Score,Split,Staff Transportation Impact Reduction,Stakeholder Engagement,Strikes,Succession Plan,Supplier ESG training,Supply Chain Health & Safety Training,Sustainability Compensation Incentives,Sustainable Building Products,TRESG Combined Score,TRESG Score,Take-back and Recycling Initiatives,Tobacco,Toxic Chemicals Reduction,Training and Development Policy,VOC Emissions Reduction,Veto Power or Golden share,Volume,Voting Cap,Voting Cap Percentage,Wages Working Condition Controversies,Waste Reduction Initiatives,Water Technologies,Whistleblower Protection,Workforce Score,e-Waste Reduction
2011,False,5.408106746031745,5.48569563492063,5.306438492063495,5.39021071428572,22738.095238095237,False,False,False,False,False,False,0.0,6.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,20.0,True,0.6,1.0,10.0,0.0,40.0,True,True,True,True,25.8196721311475,False,,False,False,False,5.408106746031745,False,83.5504885993485,True,100.0,True,100.0,True,False,False,True,False,False,2011-12-31,False,False,False,0.0,False,16.7752442996742,2019-07-20T00:00:00,False,False,False,11.5635179153094,False,True,False,False,False,False,False,18.2027208277447,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,42.9790378930395,False,False,False,False,False,5.48569563492063,False,False,False,37.1335504885993,False,No,False,True,80.0,25.0814332247557,False,ZIONW.O,False,True,False,False,False,5.306438492063495,False,40.625,False,False,False,False,True,True,80.0,False,False,False,5.39021071428572,False,False,2011-12-31,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38.5993485342019,False,False,True,False,False,False,False,False,18.5667752442996,False,True,True,60.3995901639344,True,False,44.4327200990961,1.0,False,False,False,True,False,False,False,False,25.9231957868318,35.0711472739894,False,False,False,False,False,False,22738.095238095237,False,100.0,False,False,False,True,29.4788273615635,False
2012,False,3.5114503999999997,3.564843600000001,3.4305491999999997,3.4891732000000015,17093.6,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,20.0,True,0.6,1.0,10.0,0.0,40.0,True,False,True,True,21.8910585817061,False,,False,False,False,3.5114503999999997,False,82.4193548387096,True,100.0,True,100.0,True,False,False,True,False,False,2012-12-31,False,False,False,0.0,False,61.6129032258064,2019-07-20T00:00:00,False,False,False,9.51612903225806,False,True,False,False,False,False,False,16.3519924098671,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8.33333333333333,True,False,False,False,False,,False,False,44.4543662493892,False,False,False,False,False,3.564843600000001,False,False,False,34.5161290322581,False,No,False,True,80.0,22.7419354838709,False,ZIONW.O,False,True,False,False,False,3.4305491999999997,False,42.9085303186022,False,False,False,False,True,True,80.0,False,False,False,3.4891732000000015,False,False,2012-12-31,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38.8709677419354,False,True,True,False,False,False,False,False,17.4193548387096,False,True,True,63.1551901336074,True,False,39.990913221263,1.0,False,False,False,True,False,False,False,False,33.3150333189669,33.3150333189669,False,False,False,False,False,False,17093.6,False,100.0,False,False,False,True,20.8064516129032,False
2013,False,5.16083531746032,5.2224551587301615,5.07199007936508,5.144233333333331,16139.285714285714,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,20.0,True,0.6,1.0,10.0,0.0,40.0,True,False,True,True,21.6818642350557,False,,False,False,False,5.16083531746032,False,83.5443037974683,True,100.0,True,100.0,True,False,False,True,False,False,2013-12-31,False,False,False,0.0,False,63.2911392405063,2019-07-20T00:00:00,False,False,False,9.01898734177215,False,True,False,False,False,False,False,15.8786299329858,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7.14285714285714,True,False,False,False,False,,False,False,35.7865364492501,False,False,False,False,False,5.2224551587301615,False,False,False,33.5443037974683,False,No,False,True,80.0,22.626582278481,False,ZIONW.O,False,True,False,False,False,5.07199007936508,False,39.564336372847,False,False,False,False,True,True,80.0,False,False,False,5.144233333333331,False,False,2013-12-31,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,39.7151898734177,False,False,True,False,False,False,False,False,16.6139240506329,False,True,True,34.5997973657548,True,False,42.2490640042788,1.0,False,False,False,True,False,False,False,False,31.3120455157554,31.3120455157554,False,False,False,False,False,False,16139.285714285714,False,100.0,False,False,False,True,25.1582278481012,False
2014,False,5.365732800000001,5.484153600000002,5.2916364,5.3934532,78192.488,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,18.1818181818181,True,0.5,1.0,11.0,1.0,41.6666666666666,True,False,True,True,22.0779220779221,False,,False,True,False,5.365732800000001,False,78.9393939393939,True,100.0,True,100.0,True,False,False,True,False,False,2014-12-31,False,True,False,0.0,False,62.1212121212121,2019-07-20T00:00:00,False,False,False,9.24242424242424,False,True,False,False,False,False,False,16.3992869875222,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7.14285714285714,True,False,False,False,False,,False,False,42.8047362473592,False,False,False,False,False,5.484153600000002,False,False,False,31.3636363636363,False,No,False,True,75.0,23.3333333333333,False,ZIONW.O,False,True,False,False,False,5.2916364,False,36.4135864135864,False,False,False,False,True,True,83.3333333333333,False,False,False,5.3934532,False,False,2014-12-31,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,40.9090909090909,False,False,True,False,False,False,False,False,17.2727272727272,False,True,True,73.4765234765234,True,False,48.0644472897993,1.0,False,False,False,True,False,False,False,False,35.6940809190809,35.6940809190809,False,False,False,True,False,False,78192.488,False,100.0,False,False,False,True,40.4545454545454,False
2015,False,4.0633810483870985,4.136221370967743,4.00032620967742,4.082561693548388,41926.04838709677,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,23.0769230769231,True,0.615384615384615,1.0,13.0,3.0,38.4615384615384,True,False,True,True,30.9241706161137,False,,False,True,False,4.0633810483870985,False,76.4501160092807,True,100.0,True,100.0,True,False,False,True,False,False,2015-12-31,False,True,False,0.0,False,57.5406032482598,2019-07-20T00:00:00,False,False,False,11.0208816705336,False,True,False,False,False,False,False,19.8785314589873,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16.6666666666666,True,False,False,False,False,,False,False,53.502058892083,False,False,False,False,False,4.136221370967743,False,False,False,34.4547563805104,False,No,False,True,76.9230769230769,27.030162412993,False,ZIONW.O,False,True,False,False,False,4.00032620967742,False,52.9917061611374,False,False,False,False,True,True,84.6153846153846,False,False,False,4.082561693548388,False,False,2015-12-31,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,43.0394431554524,False,False,True,False,False,False,False,False,22.3897911832946,False,True,True,69.4016587677725,True,False,46.3432567563151,1.0,False,False,False,True,False,False,False,False,39.5286848066328,39.5286848066328,False,False,False,True,False,False,41926.04838709677,False,100.0,False,False,False,True,36.0788863109048,False
2016,False,3.8314309523809533,3.916100396825397,3.7184873015873006,3.80559007936508,26278.400793650795,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,87.5,True,100.0,False,False,True,True,25.0,True,0.714285714285714,1.0,12.0,2.0,50.0,True,False,False,True,35.8157467532467,False,,False,True,False,3.8314309523809533,False,77.4080560420315,True,100.0,True,100.0,True,False,False,True,False,False,2016-12-31,False,True,False,0.0,False,57.7057793345008,2019-07-20T00:00:00,False,False,False,19.0017513134851,False,True,False,False,False,False,False,25.8292984444215,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16.6666666666666,True,False,False,False,False,,False,False,47.4055913348946,False,False,False,False,False,3.916100396825397,False,False,False,36.6024518388791,False,No,False,True,78.5714285714285,31.4360770577933,False,ZIONW.O,False,True,False,False,False,3.7184873015873006,False,48.5592532467532,False,False,False,False,True,True,85.7142857142857,False,False,False,3.80559007936508,False,False,2016-12-31,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,42.4693520140105,False,False,True,False,False,False,False,False,27.6707530647986,False,True,True,51.7248376623376,True,False,47.8626575565476,1.0,False,False,False,True,False,False,False,False,40.2319102608206,40.2319102608206,False,False,False,True,False,False,26278.400793650795,False,100.0,False,False,False,True,38.6164623467601,False
2017,False,12.956416334661348,13.146783665338644,12.713558964143429,12.903284063745028,38936.98406374502,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,87.5,True,100.0,False,False,True,True,18.1818181818181,True,1.0,1.0,11.0,1.0,53.8461538461538,True,False,False,True,36.2838332114118,False,,False,True,False,12.956416334661348,False,75.4414125200642,True,100.0,True,100.0,True,False,False,True,False,True,2017-12-31,False,True,False,0.0,False,57.7849117174959,2019-07-20T00:00:00,False,False,False,19.5024077046548,False,True,False,False,False,False,False,25.5263903314134,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,15.7894736842105,True,False,False,False,False,,False,False,51.6015685898281,False,False,False,False,False,13.146783665338644,False,False,False,34.6709470304975,False,No,False,True,84.6153846153846,31.2199036918138,False,ZIONW.O,False,True,False,False,False,12.713558964143429,False,54.8829553767373,True,False,False,False,True,True,84.6153846153846,False,False,False,12.903284063745028,False,False,2017-12-31,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,41.0112359550561,False,False,True,False,False,False,False,False,26.4044943820224,False,True,True,52.542062911485,True,False,46.4472226618135,1.0,False,False,False,True,False,False,False,False,40.9062151775219,40.9062151775219,False,False,False,True,False,False,38936.98406374502,False,100.0,False,False,False,True,37.6404494382022,False
2018,,21.222187437185937,21.66971155778895,20.820619095477383,21.244863316582908,58794.979899497484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.222187437185937,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.66971155778895,,,,,,,,,,,,,,,,,,20.820619095477383,,,,,,,,,,,,,21.244863316582908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,58794.979899497484,,,,,,,,
2010,,43.68670929019241,44.06060004902369,43.01738885005574,43.46310429508555,2109353.703703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.68946296296297,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.09761111111111,,,,,,,,,,,,,,,,,,46.95881666666667,,,,,,,,,,,,,47.44537037037038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2109353.703703704,,,,,,,,
2011,False,41.31082715193699,41.97405587243448,40.67028197760664,41.34127217878057,2666117.4603174604,False,False,False,False,False,False,0.0,4.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,27.2727272727272,True,1.08333333333333,1.0,11.0,1.0,66.6666666666666,True,False,False,True,65.983606557377,False,,True,True,False,45.095892857142836,False,24.1758241758241,True,100.0,True,100.0,True,False,False,True,False,False,2011-06-26,True,False,False,0.0,False,57.6923076923076,2019-09-20T00:00:00,False,False,False,66.4835164835164,False,True,False,False,False,False,False,45.6851971557853,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,14.2857142857142,True,False,False,False,False,,False,False,51.1488847084117,False,False,True,False,False,45.81988928571429,True,True,True,87.3626373626373,False,ISO 14000,True,False,83.3333333333333,15.3846153846153,False,LRCX.O,False,True,False,False,False,44.39665833333333,False,35.0922131147541,False,False,False,False,True,True,83.3333333333333,False,False,False,45.129127380952376,False,False,2011-06-26,False,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27.4725274725274,False,False,True,True,,False,True,True,53.2967032967033,False,True,True,85.1946721311475,True,False,39.0264664912552,1.0,True,False,False,False,False,False,False,False,44.9877724734282,44.9877724734282,False,False,False,False,False,False,2666117.4603174604,False,100.0,False,True,False,,37.9120879120879,False
2012,False,34.53459682845862,34.932924802288696,34.129967784276474,34.5166961603475,3468241.6,False,False,False,False,False,False,0.0,4.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,20.0,True,0.875,1.0,15.0,5.0,68.75,True,False,False,True,59.4552929085303,False,,True,True,False,37.69879680000001,False,26.6304347826087,True,100.0,True,100.0,True,False,False,True,True,False,2012-06-24,True,False,False,0.0,False,57.6086956521739,2019-09-20T00:00:00,False,False,False,63.5869565217391,False,True,False,False,False,False,False,44.2455242966751,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,11.1111111111111,True,False,False,False,False,,False,False,32.8551210553805,False,False,True,False,False,38.1336212,True,True,True,80.9782608695652,False,ISO 14000,True,False,81.25,13.5869565217391,False,LRCX.O,False,True,False,False,False,37.25709399999997,False,11.1510791366906,False,False,False,False,True,True,81.25,False,False,False,37.679255999999995,False,False,2012-06-24,False,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,36.4130434782608,False,False,True,True,,False,True,True,53.8043478260869,False,True,True,74.6659815005138,True,False,47.6959583588487,1.0,True,False,False,False,False,False,False,False,41.9963554001519,41.9963554001519,False,False,False,False,False,False,3468241.6,False,100.0,False,True,False,,53.8043478260869,False
2013,False,43.08619996898303,43.5233969669213,42.62547569874546,43.05467929128832,1987678.1746031747,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,18.1818181818181,True,0.933333333333333,1.0,11.0,1.0,53.3333333333333,True,False,False,True,66.6666666666666,True,,True,True,False,47.03393253968256,False,40.3225806451612,True,100.0,True,100.0,True,False,False,True,True,False,2013-06-30,True,True,False,0.0,False,56.9892473118279,2019-09-20T00:00:00,False,False,False,70.4301075268817,False,True,True,False,False,True,False,62.4288425047438,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,14.2857142857142,True,False,False,False,False,True,False,False,39.1682030328699,False,False,True,True,False,47.51118730158727,True,True,True,73.6559139784946,False,Both,True,True,80.0,54.3010752688172,False,LRCX.O,False,True,False,False,False,46.53099484126982,False,16.8693009118541,False,False,False,False,True,True,80.0,False,False,False,46.99952380952385,False,False,2013-06-30,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,91.9354838709677,False,True,True,True,,False,True,True,61.8279569892473,False,True,True,82.0162107396149,True,False,62.9638043313645,1.0,True,False,False,True,True,False,False,False,55.5242589142726,55.5242589142726,False,False,False,True,False,False,1987678.1746031747,False,100.0,False,True,False,True,58.6021505376344,False
2014,False,60.258879004125696,60.89077462399019,59.60486563416219,60.241741914092145,1987615.0714285714,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,18.1818181818181,True,1.27272727272727,1.0,11.0,1.0,54.5454545454545,True,False,False,True,66.5334665334665,True,,True,True,False,65.58998015873013,False,22.6315789473684,True,100.0,True,100.0,True,False,False,True,False,False,2014-06-29,False,True,False,0.002142857142857143,False,61.5789473684211,2019-09-20T00:00:00,False,False,False,71.0526315789473,False,True,True,False,False,True,True,69.5201238390093,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,12.5,True,False,False,False,False,True,False,False,51.1783298668544,False,False,True,True,False,66.27767777777775,True,True,True,64.2105263157894,False,ISO 14000,True,True,81.8181818181818,55.7894736842105,False,LRCX.O,False,True,False,False,False,64.87800595238095,False,36.013986013986,False,False,False,False,True,True,81.8181818181818,False,False,False,65.57127063492064,False,False,2014-06-29,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,92.6315789473684,False,False,True,True,,False,True,True,81.5789473684211,False,True,True,82.4675324675324,True,False,54.0400296515937,1.0,True,False,False,True,True,False,False,False,58.4304432409695,58.4304432409695,False,False,False,True,False,False,1987615.0714285714,False,100.0,False,True,False,True,50.0,False
2015,False,70.96852106666492,71.81543574181077,70.1144106413421,71.01556136151632,2197341.761904762,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,18.1818181818181,True,1.27272727272727,1.0,11.0,1.0,36.3636363636363,True,False,False,True,85.1895734597156,True,False,True,True,True,76.47293650793648,False,29.0178571428571,True,100.0,True,100.0,True,False,False,True,True,False,2015-06-28,False,True,False,0.004285714285714286,False,57.5892857142857,2019-09-20T00:00:00,False,False,False,86.1607142857142,False,True,True,False,False,True,False,72.2951680672268,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,12.5,True,False,False,False,False,True,False,False,53.7836997902261,False,False,True,True,False,77.38525357142852,True,True,True,58.4821428571428,False,ISO 14000,True,True,81.8181818181818,56.6964285714285,False,LRCX.O,False,True,True,False,False,75.55293452380953,False,35.8116113744075,True,False,False,False,True,True,81.8181818181818,False,False,False,76.5236507936508,False,False,2015-06-28,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,92.4107142857142,False,False,True,True,,False,True,True,72.7678571428571,False,True,True,82.3755924170616,True,False,66.0651408450704,1.0,True,True,False,True,True,False,False,False,64.4776891503046,64.4776891503046,False,False,False,True,False,False,2197341.761904762,False,100.0,False,True,False,True,75.4464285714285,False
2016,False,81.54389238560853,82.36203201451241,80.6258247778933,81.49921174157191,2550831.8333333335,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,22.2222222222222,True,1.27272727272727,1.0,9.0,0.0,45.4545454545454,True,False,True,True,85.7954545454545,True,False,True,True,True,86.50222222222224,False,23.046875,True,100.0,True,100.0,True,False,False,True,False,False,2016-06-26,False,True,False,0.005357142857142856,False,55.46875,2019-09-20T00:00:00,False,False,False,94.921875,False,True,True,False,False,True,False,80.1355698529411,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,12.5,True,False,False,False,False,True,False,False,76.5195869704066,False,False,True,True,False,87.37047380952383,True,True,True,66.015625,False,Both,True,True,81.8181818181818,59.375,False,LRCX.O,False,True,True,False,False,85.52770436507926,False,76.6842532467532,True,False,False,False,True,True,81.8181818181818,False,False,False,86.45486349206342,False,False,2016-06-26,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,94.140625,False,False,True,True,,False,True,True,84.765625,False,True,True,70.1095779220779,True,False,63.2867517605634,1.0,True,True,False,True,True,False,False,False,73.051364650974,73.051364650974,False,False,False,True,False,False,2550831.8333333335,False,100.0,False,True,False,True,69.140625,True
2017,False,149.0800606244844,150.54883527478447,147.25640457078578,149.09224690118702,2193397.051792829,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,20.0,True,1.18181818181818,1.0,10.0,0.0,54.5454545454545,True,False,True,True,85.8083394294074,True,False,True,True,True,155.8869123505976,False,23.6301369863013,True,100.0,True,100.0,True,False,False,True,False,False,2017-06-25,False,True,False,0.007370517928286853,False,55.8219178082191,2019-09-20T00:00:00,False,True,False,94.1780821917808,False,True,True,False,False,True,False,82.9875100725221,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,11.1111111111111,True,False,False,False,False,True,False,False,73.4634895127538,False,False,True,True,False,157.42147051792827,True,True,True,64.3835616438356,False,Both,True,True,81.8181818181818,63.6986301369863,False,LRCX.O,False,True,True,False,False,153.98059681274896,False,68.8551572787125,True,False,False,False,True,True,81.8181818181818,False,False,False,155.89900398406382,False,False,2017-06-25,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,93.8356164383561,False,False,True,True,0.203265822837699,False,True,True,90.0684931506849,False,True,True,78.0358449158741,True,False,65.4833108238472,1.0,True,True,False,True,True,False,False,False,73.8686930685131,73.8686930685131,False,False,False,True,False,False,2193397.051792829,False,100.0,False,True,False,True,74.3150684931506,True
2018,False,178.58641912378428,181.40000989262242,175.98064305704722,178.73520858827843,3352974.055276382,False,False,False,False,False,False,0.0,5.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,22.2222222222222,True,1.3,1.0,9.0,0.0,50.0,True,False,True,True,93.9693801344286,True,True,True,True,True,184.78824120603016,False,77.6595744680851,True,100.0,True,100.0,True,False,False,True,True,False,2018-06-24,False,True,False,0.0135678391959799,False,58.5106382978723,2019-09-27T00:00:00,False,True,False,95.3900709219858,True,True,True,True,False,True,False,84.9499374217772,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,10.0,True,False,False,False,False,True,False,False,72.0359578349392,True,False,True,True,False,187.70097286432164,True,True,True,57.4468085106383,False,ISO 14000,True,True,80.0,58.8652482269503,False,LRCX.O,False,True,True,False,False,182.08964020100498,False,64.4697535474234,True,False,False,False,True,True,80.0,False,False,False,184.94130502512556,False,False,2018-06-24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,91.4893617021276,False,False,True,True,0.344691329353581,False,True,True,99.6453900709219,False,True,True,78.4727408513816,True,False,80.0619318749375,1.0,True,True,False,True,True,True,False,False,79.2759316786635,79.2759316786635,True,False,True,True,False,False,3352974.055276382,False,100.0,False,True,False,True,82.6241134751773,True
2010,,141.89814814814815,144.00925925925927,136.96296296296296,140.3148148148148,1005.5555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8379629629629624,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.880185185185186,,,,,,,,,,,,,,,,,,2.73925925925926,,,,,,,,,,,,,2.8062962962962974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,50277.77777777778,,,,,,,,
2011,,100.49603174603175,101.96626984126983,94.49007936507937,97.99603174603175,481.74603174603175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0099206349206358,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.039325396825398,,,,,,,,,,,,,,,,,,1.8898015873015859,,,,,,,,,,,,,1.9599206349206342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,24087.301587301587,,,,,,,,
