Year,Adj_Close,Adj_High,Adj_Low,Adj_Open,Adj_Volume,CSR Strategy Score,Close,Community Score,Date,Dividend,ESG Combined Score,ESG Controversies Score,ESG Period Last Update Date,ESG Score,Emissions Score,Environment Pillar Score,Governance Pillar Score,High,Human Rights Score,Innovation Score,Instrument,Low,Management Score,Open,Period End Date,Product Responsibility Score,Resource Use Score,Shareholders Score,Social Pillar Score,Split,Volume,Workforce Score,log_ret
2015,26.445797243645472,26.828196871360124,26.045008556249286,26.439662749577685,1023762.8015873015,30.9241706161137,29.201150793650793,12.6865671641791,2015-12-31,0.0026190476190476194,20.1236560090542,57.0895522388059,2019-06-14T00:00:00,20.1236560090542,10.0746268656716,22.9916593503072,10.4984072721622,29.62354484126983,64.9253731343283,40.6716417910447,SBGI.O,28.758446825396852,4.23578199052132,29.194325396825402,2015-12-31,47.3880597014925,19.4029850746268,14.3661137440758,25.6464158082825,1.0,1023762.8015873015,11.5671641791044,0.0007759114409058299
2016,27.925937666957235,28.314703183876052,27.511327528150705,27.90858005430254,1023273.0198412698,35.8157467532467,30.18732142857144,43.7931034482758,2016-12-31,0.002797619047619047,21.5350121053515,14.4827586206896,2019-08-16T00:00:00,28.5872655900134,16.2068965517241,25.8012170385395,14.2940307643176,30.607941269841273,30.3448275862068,41.0344827586206,SBGI.O,29.738765079365066,6.06737012987012,30.168730158730153,2016-12-31,44.8275862068965,21.0344827586206,22.7881493506493,43.5356969402622,1.0,1023273.0198412698,46.551724137931,0.00018746386469406032
2017,32.43000505359262,32.917359548892044,31.886012623458626,32.420780047115954,1672281.2390438246,36.2838332114118,34.30756972111554,74.8387096774193,2017-12-31,0.0028685258964143427,30.0826733841471,60.3225806451613,2019-08-24T00:00:00,30.0826733841471,15.8064516129032,25.8254269449715,11.0748677851463,34.823227490039834,30.0,40.9677419354838,SBGI.O,33.73195657370516,4.91953182150695,34.29800796812751,2017-12-31,45.8064516129032,21.6129032258064,11.5764447695683,50.4906860517946,1.0,1672281.2390438246,46.1290322580645,0.0005877662470639817
2018,29.98768221021491,30.522026140694255,29.572825947469443,30.02431967039919,1497297.6582914572,,31.10849246231156,,,0.00271356783919598,,,,,,,,31.663014572864324,,,,30.677888442211064,,31.146633165829133,,,,,,1.0,1497297.6582914572,,-0.001268911977282652
2014,43.03685483870965,43.564153225806464,42.5468241935484,43.10088790322582,788233.0241935484,22.0779220779221,43.03685483870965,51.7391304347826,2014-12-31,0.0,23.2675324675324,61.7391304347826,2019-09-27T00:00:00,23.2675324675324,35.2173913043478,32.6854219948849,9.72961464764742,43.564153225806464,30.4347826086956,42.1739130434782,FWONK.O,42.5468241935484,8.64135864135864,43.10088790322582,2014-12-31,49.5652173913043,20.4347826086956,4.74525474525474,25.8787507654623,1.0,788233.0241935484,1.30434782608695,-0.0019454012354699138
2015,37.416031746031756,37.740218650793636,37.033668253968244,37.40642857142856,742698.4325396825,30.9241706161137,37.416031746031756,46.2686567164179,2015-12-31,0.0,24.4299886821815,57.0895522388059,2019-09-27T00:00:00,24.4299886821815,35.4477611940298,31.9468832309043,15.9253360267267,37.740218650793636,30.9701492537313,40.6716417910447,FWONK.O,37.033668253968244,16.0248815165876,37.40642857142856,2015-12-31,47.3880597014925,19.4029850746268,6.01303317535545,24.5375236493588,1.0,742698.4325396825,1.86567164179104,0.00033128719330860744
2016,27.20541666666667,27.556286111111103,26.807923809523825,27.188690476190487,683863.6071428572,35.8157467532467,27.20541666666667,43.7931034482758,2016-12-31,0.0,28.7037400638155,60.3448275862069,2019-09-27T00:00:00,28.7037400638155,17.9310344827586,26.4097363083164,24.4893682137534,27.556286111111103,30.3448275862068,41.0344827586206,FWONK.O,26.807923809523825,29.2816558441558,27.188690476190487,2016-12-31,44.8275862068965,21.0344827586206,4.20048701298701,34.52161243322,1.0,683863.6071428572,26.551724137931,-0.0007742583530121595
2017,34.949482071713135,35.40354223107568,34.44416812749003,34.94616812749005,1350077.187250996,36.2838332114118,34.949482071713135,46.1290322580645,2017-12-31,0.0,27.7552717275881,60.3225806451613,2019-09-27T00:00:00,27.7552717275881,20.3225806451612,27.4193548387096,15.9665175626896,35.40354223107568,30.0,40.9677419354838,FWONK.O,34.44416812749003,15.7095830285296,34.94616812749005,2017-12-31,45.8064516129032,21.6129032258064,3.60277980980248,38.2053611994547,1.0,1350077.187250996,33.2258064516129,0.0003445389002241794
2018,34.1324120603015,34.66300753768845,33.641563819095474,34.16417085427137,1311309.9497487438,,34.1324120603015,,,0.0,,,,,,,,34.66300753768845,,,,33.641563819095474,,34.16417085427137,,,,,,1.0,1311309.9497487438,,-0.00016447877652005626
2010,19.784281202965698,20.101405825950003,19.453120847480765,19.748229331157216,3716724.074074074,9.7165991902834,21.674861111111113,82.1548821548821,2010-12-31,0.00018518518518518518,24.5221956406166,17.5084175084175,2019-07-20T00:00:00,31.5359737728158,11.6161616161616,18.4789067142008,32.7006039689387,22.022301851851847,38.047138047138,25.7575757575757,ZION.O,21.312050000000003,23.0263157894736,21.635370370370364,2010-12-31,42.5925925925925,18.6868686868686,73.7348178137651,43.0407359984824,1.0,3716724.074074074,25.0841750841751,0.002961310742970491
2011,18.74572122617342,19.057652848603443,18.455472518725863,18.7907613429948,3586750.0,25.8196721311475,20.51748611111111,83.5504885993485,2011-12-31,0.00015873015873015873,25.9231957868318,16.7752442996742,2019-07-20T00:00:00,35.0711472739894,11.5635179153094,18.2027208277447,42.9790378930395,20.85886547619047,37.1335504885993,25.0814332247557,ZION.O,20.199850396825404,40.625,20.566785714285714,2011-12-31,38.5993485342019,18.5667752442996,60.3995901639344,44.4327200990961,1.0,3586750.0,29.4788273615635,-0.0015697238658371109
2012,18.064403281319166,18.283547764865396,17.822569791441765,18.04322059047322,2858636.4,21.8910585817061,19.726459999999996,82.4193548387096,2012-12-31,0.00016,33.3150333189669,61.6129032258064,2019-07-20T00:00:00,33.3150333189669,9.51612903225806,16.3519924098671,44.4543662493892,19.965778399999998,34.5161290322581,22.7419354838709,ZION.O,19.462345600000017,42.9085303186022,19.70332000000001,2012-12-31,38.8709677419354,17.4193548387096,63.1551901336074,39.990913221263,1.0,2858636.4,20.8064516129032,0.0011020459975323487
2013,24.846316789388116,25.07557758032411,24.560611039533224,24.8128370503587,2080084.126984127,21.6818642350557,27.049837301587313,83.5443037974683,2013-12-31,0.0005158730158730159,31.3120455157554,63.2911392405063,2019-07-20T00:00:00,31.3120455157554,9.01898734177215,15.8786299329858,35.7865364492501,27.29938492063492,33.5443037974683,22.626582278481,ZION.O,26.738791269841276,39.564336372847,27.013373015873004,2013-12-31,39.7151898734177,16.6139240506329,34.5997973657548,42.2490640042788,1.0,2080084.126984127,25.1582278481012,0.001353544711014512
2014,27.02481231211467,27.285954493918826,26.764724066717694,27.03422455469881,2473855.146825397,22.0779220779221,29.243154761904755,78.9393939393939,2014-12-31,0.0016490317460317462,35.6940809190809,62.1212121212121,2019-07-20T00:00:00,35.6940809190809,9.24242424242424,16.3992869875222,42.8047362473592,29.525730555555565,31.3636363636363,23.3333333333333,ZION.O,28.96171865079364,36.4135864135864,29.253333333333337,2014-12-31,40.9090909090909,17.2727272727272,73.4765234765234,48.0644472897993,1.0,2473855.146825397,40.4545454545454,-0.0001400933239450752
2015,26.737269708773468,27.033471608800667,26.428781485876176,26.74561703615461,2709065.285714286,30.9241706161137,28.51579365079366,76.4501160092807,2015-12-31,0.000873015873015873,39.5286848066328,57.5406032482598,2019-07-20T00:00:00,39.5286848066328,11.0208816705336,19.8785314589873,53.502058892083,28.831675000000015,34.4547563805104,27.030162412993,ZION.O,28.186776190476202,52.9917061611374,28.52464285714288,2015-12-31,43.0394431554524,22.3897911832946,69.4016587677725,46.3432567563151,1.0,2709065.285714286,36.0788863109048,-0.00014225205599635186
2016,27.199784892903768,27.51590908738359,26.798258237202774,27.14551765525578,3363831.007936508,35.8157467532467,28.73123015873015,77.4080560420315,2016-12-31,0.0011111111111111111,40.2319102608206,57.7057793345008,2019-07-20T00:00:00,40.2319102608206,19.0017513134851,25.8292984444215,47.4055913348946,29.0654365079365,36.6024518388791,31.4360770577933,ZION.O,28.306971031746013,48.5592532467532,28.67404761904759,2016-12-31,42.4693520140105,27.6707530647986,51.7248376623376,47.8626575565476,1.0,3363831.007936508,38.6164623467601,0.0018458861993233139
2017,42.25529740406556,42.69001303360384,41.81541594413801,42.27458504913071,2483578.215139442,36.2838332114118,44.253944223107524,75.4414125200642,2017-12-31,0.0017529880478087652,40.9062151775219,57.7849117174959,2019-07-20T00:00:00,40.9062151775219,19.5024077046548,25.5263903314134,51.6015685898281,44.70929163346612,34.6709470304975,31.2199036918138,ZION.O,43.79321195219123,54.8829553767373,44.274261752988046,2017-12-31,41.0112359550561,26.4044943820224,52.542062911485,46.4472226618135,1.0,2483578.215139442,37.6404494382022,0.0007019387100060221
2018,51.92744711665479,52.54636965637647,51.38128976120648,52.003170146025234,2192548.8693467337,,53.738140703517566,,,0.0037185929648241205,,,,,,,,54.37889648241206,,,,53.17240050251259,,53.81628140703518,,,,,,1.0,2192548.8693467337,,-0.00022011335137135302
2012,13.170079365079369,13.545901587301588,12.76835238095238,13.193174603174604,273120.6349206349,,13.170079365079369,,,0.0,,,,,,,,13.545901587301588,,,,12.76835238095238,,13.193174603174604,,,,,,1.0,273120.6349206349,,0.0007020998138247557
2013,16.873988095238083,17.19243571428572,16.454805158730156,16.832845238095224,132230.95238095237,,16.873988095238083,,,0.0,,,,,,,,17.19243571428572,,,,16.454805158730156,,16.832845238095224,,,,,,1.0,132230.95238095237,,0.0017710878871570674
2014,27.093015873015894,27.698134126984137,26.401948412698427,27.035918650793665,213953.42857142858,,27.093015873015894,,,0.0,,,,,,,,27.698134126984137,,,,26.401948412698427,,27.035918650793665,,,,,,1.0,213953.42857142858,,0.0019473017913045395
2015,39.05373015873015,39.882032142857106,38.1729738095238,39.028273809523846,518278.46428571426,30.9241706161137,39.05373015873015,45.4,2015-12-31,0.0,38.3980284360189,55.6,2019-07-20T00:00:00,38.3980284360189,46.2,36.4294117647058,30.4230440525211,39.882032142857106,35.8,36.8,QLYS.O,38.1729738095238,39.1883886255924,39.028273809523846,2015-12-31,43.0,25.4,6.30924170616113,47.1352112676056,1.0,518278.46428571426,53.0,-0.0005228347371488589
2016,30.71420634920634,31.213178968253967,30.184521825396835,30.709325396825395,405481.5833333333,35.8157467532467,30.71420634920634,42.1779141104294,2016-12-31,0.0,46.2379908722412,57.5153374233128,2019-06-07T00:00:00,46.2379908722412,46.4723926380368,38.185673042223,53.4706328507558,31.213178968253967,34.6625766871165,39.1104294478527,QLYS.O,30.184521825396835,55.2150974025974,30.709325396825395,2016-12-31,42.9447852760736,28.2208588957055,60.0852272727272,47.7361099109997,1.0,405481.5833333333,56.2883435582822,-0.00017655941802910985
2017,44.387051792828686,44.88791513944222,43.714842629482085,44.311155378486085,287750.41832669324,36.2838332114118,44.387051792828686,43.1034482758621,2017-12-31,0.0,41.1062885289671,58.6206896551724,2019-07-20T00:00:00,41.1062885289671,48.9389920424403,39.4562334217506,36.2814347560171,44.88791513944222,32.7586206896551,39.1246684350132,QLYS.O,43.714842629482085,43.1053401609363,44.311155378486085,2017-12-31,41.3793103448275,29.4429708222811,17.7578639356254,46.8319199013711,1.0,287750.41832669324,55.0397877984084,0.0025048365436872175
2018,79.79665829145729,81.09515075376888,78.50605829145731,79.81595477386932,326660.7336683417,,79.79665829145729,,,0.0,,,,,,,,81.09515075376888,,,,78.50605829145731,,79.81595477386932,,,,,,1.0,326660.7336683417,,0.0009987647152562517
2010,8.644110904089048,9.144628405964475,8.028624620962411,8.674729201443572,21481.81818181818,,10.073636363636362,,,0.0,,,,,,,,10.656927272727273,,,,9.356363636363637,,10.109318181818182,,,,,,1.0,21481.81818181818,,-0.02340726218464
2011,9.074462162547837,9.300055906474835,8.84302588243055,9.057697134720957,22395.634920634922,,10.455912698412694,,,0.001,,,,,,,,10.715733730158732,,,,10.189152777777778,,10.436452380952387,,,,,,1.0,22395.634920634922,,0.0006629545831668441
2012,11.560704444010197,11.753616428851158,11.35262821613606,11.537845466401746,12796.8,,13.004099999999996,,,0.0025919999999999997,,,,,,,,13.221049199999998,,,,12.770057999999993,,12.978477200000004,,,,,,1.0,12796.8,,0.0014608131621568336
2013,12.47406339809256,12.645047666444464,12.295609573015154,12.453187994495943,15747.222222222223,,13.387817460317452,,,0.0011428571428571427,,,,,,,,13.571290476190468,,,,13.196433333333331,,13.365721031746027,,,,,,1.0,15747.222222222223,,0.0008950085726695798
2014,18.83147914802561,19.103002796509422,18.508615874874724,18.788075949040934,16355.805555555555,,19.846309523809516,,,0.0011428571428571427,,,,,,,,20.132537698412687,,,,19.506087301587304,,19.800583730158735,,,,,,1.0,16355.805555555555,,0.0010384879591667404
2015,23.469160951543174,23.843409518755944,23.067374467816755,23.453625731045435,72614.49206349206,,24.418075396825405,,,0.0011428571428571427,,,,,,,,24.80745793650795,,,,23.999932539682526,,24.401798015873037,,,,,,1.0,72614.49206349206,,-0.0003400838677528024
2016,20.914494273664104,21.18543885639285,20.612668018067772,20.86424076990607,40142.21428571428,,21.478769841269845,,,0.0011428571428571427,,,,,,,,21.75727023809523,,,,21.1689253968254,,21.42739365079365,,,,,,1.0,40142.21428571428,,0.00161030861361619
2017,31.796997892138137,32.176328815013306,31.411751369731306,31.746921787150626,37609.541832669325,36.2838332114118,32.30398406374501,18.3023872679045,2017-01-31,0.001147410358565737,28.5346345945253,58.6206896551724,2019-10-11T00:00:00,28.5346345945253,5.43766578249336,24.1028241535341,19.7704678187247,32.6894278884462,32.7586206896551,39.1246684350132,QADA.O,31.91266972111553,21.1960497439648,32.25309880478085,2017-01-31,85.1458885941644,29.4429708222811,5.28529626920263,40.3089625284865,1.0,37609.541832669325,33.8196286472148,0.0010116210095954317
2018,48.23093851415471,48.898816481991396,47.55158859165728,48.18669199650964,48027.221105527635,35.7356235997012,48.67608040201004,24.3718592964824,2018-01-31,0.0010854271356783918,29.8473880793061,61.9346733668341,2019-10-11T00:00:00,29.8473880793061,5.40201005025125,24.0577889447236,18.9761138113835,49.35010100502515,30.2763819095477,39.8241206030151,QADA.O,47.99031809045224,20.5190440627333,48.63120603015075,2018-01-31,83.9195979899497,28.643216080402,4.01418969380134,44.7324651426144,1.0,48027.221105527635,41.8341708542713,0.0009113601861595293
2010,4.875185185185186,4.970972222222223,4.790557407407408,4.885000000000001,404524.0740740741,,4.875185185185186,,,0.0,,,,,,,,4.970972222222223,,,,4.790557407407408,,4.885000000000001,,,,,,1.0,404524.0740740741,,-0.002081500354024602
2011,5.778234126984124,5.920953174603176,5.619986111111112,5.770912698412695,358172.22222222225,,5.778234126984124,,,0.0,,,,,,,,5.920953174603176,,,,5.619986111111112,,5.770912698412695,,,,,,1.0,358172.22222222225,,0.0001707837765078648
2012,7.730923199999998,7.842753199999998,7.5952740000000025,7.721139999999999,307460.8,,7.730923199999998,,,0.0,,,,,,,,7.842753199999998,,,,7.5952740000000025,,7.721139999999999,,,,,,1.0,307460.8,,0.0027172628056459347
2013,11.611646825396834,11.796166666666668,11.421975793650796,11.629484126984122,963197.619047619,,11.611646825396834,,,0.0,,,,,,,,11.796166666666668,,,,11.421975793650796,,11.629484126984122,,,,,,1.0,963197.619047619,,-0.0014892241704689403
2014,7.289960317460318,7.4457250000000075,7.154957539682542,7.3047646825396875,1214050.3015873015,,7.289960317460318,,,0.0,,,,,,,,7.4457250000000075,,,,7.154957539682542,,7.3047646825396875,,,,,,1.0,1214050.3015873015,,-0.00022618826970002088
2015,3.5266666666666664,3.64909880952381,3.4166674603174583,3.5401984126984116,1233168.1587301588,,3.5266666666666664,,,0.0,,,,,,,,3.64909880952381,,,,3.4166674603174583,,3.5401984126984116,,,,,,1.0,1233168.1587301588,,-0.005495495112342441
2016,2.266130952380951,2.3385150793650773,2.1881496031746037,2.264347619047619,893596.9087301587,,2.266130952380951,,,0.0,,,,,,,,2.3385150793650773,,,,2.1881496031746037,,2.264347619047619,,,,,,1.0,893596.9087301587,,-0.0020650598205640535
2017,2.2279681274900405,2.3030677290836654,2.1555533864541836,2.2243426294820723,1663910.5258964144,,2.2279681274900405,,,0.0,,,,,,,,2.3030677290836654,,,,2.1555533864541836,,2.2243426294820723,,,,,,1.0,1663910.5258964144,,0.0040993321435462944
2018,2.8218844221105526,2.88623366834171,2.762204020100502,2.8235175879396994,669009.9748743719,,2.8218844221105526,,,0.0,,,,,,,,2.88623366834171,,,,2.762204020100502,,2.8235175879396994,,,,,,1.0,669009.9748743719,,-8.709274548562822e-05
2010,7.835416666666664,7.957977777777781,7.710185185185185,7.849996296296297,29570083.333333332,,7.835416666666664,,,0.0,,,,,,,,7.957977777777781,,,,7.710185185185185,,7.849996296296297,,,,,,1.0,29570083.333333332,,0.000990099056694872
2011,8.147085317460318,8.331230952380952,7.9787785714285695,8.17182301587302,38201188.88888889,25.8196721311475,8.147085317460318,83.5164835164835,2011-09-01,0.0,30.0322239236173,9.89010989010989,2019-06-28T00:00:00,50.1743379571248,50.0,40.4007756948933,62.3622682074711,8.331230952380952,27.4725274725274,36.2637362637362,MU.O,7.9787785714285695,57.7356557377049,8.17182301587302,2011-09-01,56.5934065934065,34.0659340659341,98.4118852459016,49.0636124438941,1.0,38201188.88888889,34.6153846153846,-0.0009641958379606102
2012,6.645407600000006,6.775613199999995,6.527991600000002,6.6578176,28913522.4,21.8910585817061,6.645407600000006,82.0652173913043,2012-08-30,0.0,25.0876267929755,1.63043478260869,2019-06-28T00:00:00,48.5448188033424,50.5434782608695,44.9168797953964,47.4028271527977,6.775613199999995,20.6521739130434,56.5217391304347,MU.O,6.527991600000002,39.3114080164439,6.6578176,2012-08-30,46.195652173913,27.1739130434782,85.7656731757451,53.0006123698713,1.0,28913522.4,50.5434782608695,3.1670790947141645e-05
2013,13.396209523809517,13.601069444444436,13.167174206349204,13.366745238095229,37995236.50793651,21.6818642350557,13.396209523809517,79.5698924731182,2013-08-29,0.0,52.9316681373991,56.9892473118279,2019-09-06T00:00:00,52.9316681373991,48.9247311827957,42.4889310562934,68.3375687212451,13.601069444444436,16.6666666666666,54.3010752688172,MU.O,13.167174206349204,69.047619047619,13.366745238095229,2013-08-29,48.3870967741935,23.6559139784946,96.403242147923,49.6971073754353,1.0,37995236.50793651,44.6236559139784,0.004891805512244279
2014,29.199738492063485,29.604004365079344,28.77020436507935,29.215766666666664,27118814.503968254,22.0779220779221,29.199738492063485,90.5263157894736,2014-08-28,0.0,25.9488564067511,2.10526315789473,2019-09-06T00:00:00,49.7924496556075,40.5263157894736,39.6749226006191,70.0528979217504,29.604004365079344,14.7368421052631,55.7894736842105,MU.O,28.77020436507935,71.5784215784215,29.215766666666664,2014-08-28,46.3157894736842,22.6315789473684,96.7532467532467,42.0756115641215,1.0,27118814.503968254,23.6842105263157,0.0018889681644122269
2015,22.3254761904762,22.74222817460318,21.972490079365077,22.38769841269842,27130884.257936507,77.7843601895734,22.3254761904762,75.4464285714285,2015-09-03,0.0,64.08995218348,57.5892857142857,2019-09-13T00:00:00,64.08995218348,43.3035714285714,55.4359243697479,73.0042343252272,22.74222817460318,31.6964285714285,56.6964285714285,MU.O,21.972490079365077,67.3281990521327,22.38769841269842,2015-09-03,45.0892857142857,67.4107142857142,85.3376777251184,64.9207746478873,1.0,27130884.257936507,77.2321428571428,-0.0035921136773849225
2016,14.161825396825394,14.441658333333322,13.897636904761898,14.152519841269834,27027275.123015873,83.4821428571428,14.161825396825394,80.078125,2016-09-01,0.0,67.7272980925324,55.46875,2019-09-13T00:00:00,67.7272980925324,36.328125,58.1916360294117,74.5349425164998,14.441658333333322,66.015625,59.375,MU.O,13.897636904761898,79.4439935064935,14.152519841269834,2016-09-01,44.921875,80.859375,55.4586038961039,71.0112235915493,1.0,27027275.123015873,79.296875,0.0017340411659295285
2017,32.12637450199203,32.55875099601594,31.6352988047809,32.13426294820719,30540910.79681275,92.3006583760058,32.12637450199203,83.2191780821917,2017-08-31,0.0,65.0694990029161,55.8219178082191,2019-09-27T00:00:00,65.0694990029161,33.2191780821917,60.3646253021756,63.9377241056759,32.55875099601594,64.3835616438356,63.6986301369863,MU.O,31.6352988047809,61.0277980980248,32.13426294820719,2017-08-31,48.2876712328767,86.6438356164383,53.6027798098024,70.5479452054794,1.0,30540910.79681275,75.6849315068493,0.002506355215406751
2018,50.4340703517588,51.366597989949774,49.50680251256278,50.49057788944725,46043868.63316583,91.5795369678864,50.4340703517588,90.7801418439716,2018-08-30,0.0,38.7996596247861,3.54609929078014,2019-09-27T00:00:00,74.0532199587921,64.1843971631205,70.0354609929078,67.4631790301056,51.366597989949774,98.2269503546099,58.8652482269503,MU.O,49.50680251256278,70.4070201643017,50.49057788944725,2018-08-30,48.5815602836879,87.5886524822695,43.9693801344286,83.5630806113275,1.0,46043868.63316583,91.1347517730496,0.00014692283698396837
2010,145.81320647445096,147.0009655945169,143.7593173760684,145.50121988860278,3231.4814814814813,,167.66296296296295,,,0.06333333333333334,,,,,,,,169.0290925925926,,,,165.30550925925925,,167.3026092592593,,,,,,1.0,3231.4814814814813,,0.002689787141852424
2011,173.61691123779784,175.3302409212297,171.7140946606094,173.50144468791243,3756.746031746032,,196.0819924603174,,,0.007222222222222223,,,,,,,,198.01652460317456,,,,193.93364444444438,,195.95194166666678,,,,,,1.0,3756.746031746032,,0.0011947266383904194
2012,192.99246742321856,194.78757238928094,191.07973604089696,192.9300337346815,2736.8,,214.95247999999995,,,0.0484,,,,,,,,216.9549312000001,,,,212.82281320000013,,214.88510760000003,,,,,,1.0,2736.8,,-0.0005772529298366393
2013,218.71915197363563,219.74773728641702,217.16775392647958,218.28590892660688,2173.4126984126983,,230.51828809523812,,,0.009523809523809525,,,,,,,,231.60296666666665,,,,228.8829134920636,,230.0619416666667,,,,,,1.0,2173.4126984126983,,0.0016802450261956074
2014,294.9098551039345,297.5247266277636,291.60167539158994,294.1674797033418,3462.035714285714,,308.0092857142856,,,0.011031746031746033,,,,,,,,310.74151269841275,,,,304.55338888888895,,307.2350968253969,,,,,,1.0,3462.035714285714,,0.0005817668834270074
2015,353.14717940152565,357.3067780037646,348.7196089295218,352.30193951019174,7468.488095238095,,365.5505932539685,,,0.013095238095238094,,,,,,,,369.85562896825377,,,,360.969153968254,,364.6757845238092,,,,,,1.0,7468.488095238095,,0.0004885530130563232
2016,413.0825374273319,417.00154258873977,408.5930827816589,412.51196836939295,5959.666666666667,35.8157467532467,423.75490119047606,1.03448275862068,2016-12-31,0.015476190476190478,18.1235004758172,56.551724137931,2019-08-23T00:00:00,18.1235004758172,24.4827586206896,33.9655172413793,9.60220619544389,427.7763424603178,26.551724137931,51.3793103448275,ATRI.O,419.147540079365,0.913149350649351,423.1697539682539,2016-12-31,25.1724137931034,26.8965517241379,16.3352272727272,10.2719766877124,1.0,5959.666666666667,3.79310344827586,0.0011691804289430917
2017,567.9756636483578,572.9845757026752,562.9887696453292,567.8757253860407,5236.960159362549,36.2838332114118,577.6573705179278,0.609756097560975,2017-12-31,0.017928286852589643,21.1103069745035,56.4024390243902,2019-08-23T00:00:00,21.1103069745035,24.6951219512195,33.7697274031563,20.4636214278005,582.7506533864545,26.2195121951219,51.8292682926829,ATRI.O,572.5847414342629,8.32114118507681,577.5543406374503,2017-12-31,23.1707317073171,25.6097560975609,43.2516459400146,9.54139470972174,1.0,5236.960159362549,3.35365853658536,0.0008981282315556943
2018,607.8375297245955,616.607986062843,600.0998295315858,608.1377011790764,8080.542713567839,,614.1525628140702,,,0.018844221105527637,,,,,,,,623.0169668341708,,,,606.3324206030152,,614.4569346733671,,,,,,1.0,8080.542713567839,,0.000411649049519754
2010,17.948670195175012,18.142107945206394,17.768904166830644,17.938038601785028,5357200.0,79.5040485829959,24.65814814814815,89.2857142857142,2010-12-31,0.01537037037037037,46.7590912377096,17.8571428571428,2019-08-30T00:00:00,75.6610396182764,39.2857142857142,45.063025210084,89.9308090528971,24.923935185185183,96.4285714285714,35.7142857142857,MAT.O,24.41023148148148,98.32995951417,24.64240740740741,2010-12-31,85.7142857142857,60.7142857142857,73.8360323886639,92.7062374245472,1.0,5357200.0,96.4285714285714,0.0029532420204053814
2011,19.85042169444864,20.05041703331177,19.62504203944575,19.84993702779663,3775159.523809524,83.7090163934426,26.313363095238113,89.2857142857142,2011-12-31,0.003650793650793651,37.6283299180327,3.57142857142857,2019-08-30T00:00:00,71.685231264637,39.2857142857142,42.7521008403361,80.7595404461166,26.578252380952378,96.4285714285714,35.7142857142857,MAT.O,26.0147630952381,92.4692622950819,26.312749603174595,2011-12-31,96.4285714285714,53.5714285714285,47.0799180327868,91.5995975855131,1.0,3775159.523809524,89.2857142857142,0.0004857579831056183
2012,26.402656933210842,26.60354745802131,26.17819210880891,26.38885102148731,2676536.4,50.770811921891,33.7528776,73.3333333333333,2012-12-31,0.00496,74.8010106200753,56.6666666666666,2019-08-30T00:00:00,74.8010106200753,83.3333333333333,63.9215686274509,67.5989419237443,34.00979640000001,96.6666666666666,30.0,MAT.O,33.465545999999996,82.9907502569373,33.7348,2012-12-31,96.6666666666666,76.6666666666666,36.6392600205549,91.4084507042253,1.0,2676536.4,96.6666666666666,0.0012547279275716187
2013,34.82402911646994,35.08712634534291,34.55388829786356,34.809905652264206,2387440.873015873,51.0131712259371,43.01750793650793,78.125,2013-12-31,0.005714285714285714,43.6699673885511,12.5,2019-08-30T00:00:00,74.8399347771023,84.375,65.1654411764705,64.8952779577125,43.342620634920614,96.875,31.25,MAT.O,42.68361626984128,68.0344478216818,42.99996031746032,2013-12-31,96.875,78.125,65.2988855116514,92.6496478873239,1.0,2387440.873015873,96.875,0.0011699389102150471
2014,30.298802661616495,30.560916163644293,30.06949788630824,30.340665268505294,3711101.273809524,50.7992007992007,36.11075396825394,83.3333333333333,2014-12-31,0.006031746031746032,73.1052003552003,63.8888888888888,2019-08-30T00:00:00,73.1052003552003,80.5555555555555,64.3790849673202,61.7292543522051,36.42314126984129,94.4444444444444,30.5555555555555,MAT.O,35.83769325396824,66.2837162837162,36.16086706349206,2014-12-31,97.2222222222222,80.5555555555555,56.3936063936064,91.2363067292644,1.0,3711101.273809524,91.6666666666666,-0.0015347239927399976
2015,22.29011808526452,22.576862204730734,22.000180230534166,22.30643830008385,5547684.468253968,70.8530805687203,25.195158730158727,66.0,2015-12-31,0.006031746031746032,34.6235426540284,8.0,2019-08-30T00:00:00,61.2470853080568,38.0,49.6470588235294,67.4986403542848,25.51934047619048,88.0,34.0,MAT.O,24.867915873015864,69.3424170616113,25.21420634920636,2015-12-31,66.0,78.0,60.3376777251184,66.9859154929577,1.0,5547684.468253968,62.0,-0.0002694952312341065
2016,29.35199535553576,29.68404865220769,28.997882917215957,29.355161939029948,4099341.976190476,78.226461038961,31.31460317460318,75.0,2016-12-31,0.006031746031746032,36.3563616071428,6.66666666666666,2019-08-30T00:00:00,66.046056547619,55.0,57.156862745098,61.8449941451991,31.66910555555556,86.6666666666666,31.6666666666666,MAT.O,30.935478968253978,64.8336038961039,31.317023809523807,2016-12-31,68.3333333333333,85.0,43.2021103896103,78.169014084507,1.0,4099341.976190476,81.6666666666666,0.00024754494708156295
2017,20.410703672411678,20.68233152265842,20.145460073017283,20.433857010858883,7871724.57370518,79.2977322604242,20.751573705179293,75.0,2017-12-31,0.0036254980079681275,38.2111976860585,13.1578947368421,2019-08-30T00:00:00,63.2645006352751,59.2105263157894,59.6362229102167,50.2848165781236,21.027231872509958,85.5263157894736,34.2105263157894,MAT.O,20.482352187250996,42.7029992684711,20.775019924302793,2017-12-31,82.8947368421052,85.5263157894736,52.2128749085588,77.8910303928836,1.0,7871724.57370518,75.0,-0.0021599792053827527
